All_12_15,All_12_3,All_15_18,All_18_21,All_21_24,All_3_6,All_6_9,All_9_12,BikeFatal,Bike_12_15,Bike_12_3,Bike_15_18,Bike_18_21,Bike_21_24,Bike_3_6,Bike_6_9,Bike_9_12,Fatalities,MVFatal,MV_12_15,MV_12_3,MV_15_18,MV_18_21,MV_21_24,MV_3_6,MV_6_9,MV_9_12,OBJECTID,PedFatal,Ped_12_15,Ped_12_3,Ped_15_18,Ped_18_21,Ped_21_24,Ped_3_6,Ped_6_9,Ped_9_12,geometry_x,geometry_y,source_layer_id
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,102,1,0,0,0,1,0,0,0,0,1001981.6013358384,173077.0236465037,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,103,0,0,0,0,0,0,0,0,0,1003786.8762685955,174068.44554817677,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,104,1,0,0,0,1,0,0,0,0,1003567.8645675033,176728.34836484492,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,105,0,0,0,0,0,0,0,0,0,1004313.0071060956,177549.0947548449,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,106,0,0,0,0,0,0,0,0,0,1006601.8214260936,172543.09131541848,4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,107,1,0,0,0,0,0,0,1,0,1006749.1603702605,172669.18653567135,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,108,1,0,0,1,0,0,0,0,0,1007389.5298244208,173166.2295048386,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,1007684.545638591,176108.08713817596,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,110,1,0,0,0,1,0,0,0,0,1007749.7062694281,177638.52370983362,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111,1,0,0,0,0,1,0,0,0,1008592.2013035864,177588.82892733812,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,1000510.4953541756,186298.53558926284,4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,113,1,0,0,0,0,0,0,1,0,1002590.1988719255,183000.00576899946,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114,1,0,1,0,0,0,0,0,0,1004800.9657758474,181823.02288675308,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115,1,0,0,0,0,1,0,0,0,1008874.0478527546,184509.52374733984,4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116,1,0,0,0,0,0,0,0,1,1003360.1776469201,193095.69686366618,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117,1,0,0,0,0,1,0,0,0,1008918.4867402613,194147.40112508833,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118,1,0,0,0,1,0,0,0,0,1009677.0708530098,194275.75027783215,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,1010857.4198702574,171942.10826542974,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120,1,0,0,0,1,0,0,0,0,1011867.5884535909,170754.24646791816,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,1011357.6386860907,178210.06128066778,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,122,0,0,0,0,0,0,0,0,0,1013842.9913269281,171410.04896208644,4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,123,1,0,0,0,0,0,0,1,0,1014493.0359585881,174011.16547900438,4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,124,1,0,0,0,0,0,0,1,0,1018239.99335967,173942.35984234512,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,125,1,0,0,0,1,0,0,0,0,1013046.1983010918,184539.5105639994,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,126,0,0,0,0,0,0,0,0,0,1014821.9588571787,187693.9232184291,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,127,0,0,0,0,0,0,0,0,0,1017395.0272018462,185863.61224649847,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,1017209.2342663407,187534.28771091998,4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,129,1,0,0,0,0,0,0,0,1,1019949.8423021734,184443.08359150589,4
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,1026464.612409085,178420.73671233654,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,1029972.4334774166,179718.58516649902,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1021331.0498415977,188208.05604842305,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,133,0,0,0,0,0,0,0,0,0,1022787.0872838348,184870.5597706735,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134,1,0,0,0,1,0,0,0,0,1024742.1817988455,189488.33235925436,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135,1,0,0,1,0,0,0,0,0,1022396.2875405103,191458.46949508786,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,136,0,0,0,0,0,0,0,0,0,1023303.3195190877,196841.16509450972,4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,137,1,0,0,0,0,0,0,1,0,1023157.3814907521,199211.22925201058,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,1025604.2893265933,191151.49504342675,4
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,139,2,0,0,0,1,0,1,0,0,1025245.700804919,192030.57793092728,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140,1,0,0,0,1,0,0,0,0,1031869.9096693397,190963.0210109204,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,141,1,0,0,0,0,0,1,0,0,1034798.2263192534,196531.9842824191,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,142,1,0,0,0,1,0,0,0,0,1043987.3949487507,184019.81967425346,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,143,1,0,1,0,0,0,0,0,0,1044812.8129173368,182950.78112992644,4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,144,1,0,0,0,0,0,0,0,1,1040143.1936476678,195368.1201403439,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,145,1,0,0,0,1,0,0,0,0,1045092.3635393381,197451.719319582,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,146,1,0,0,0,0,1,0,0,0,1056254.5715298355,171381.75505542755,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,147,0,0,0,0,0,0,0,0,0,1057792.9247523397,176303.65761317313,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,148,1,0,0,0,0,0,1,0,0,1054525.634699002,181409.9334898442,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,149,0,0,0,0,0,0,0,0,0,1056824.5375815034,189664.63778091967,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,1058376.4176798463,184810.6481450945,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,151,0,0,0,0,0,0,0,0,0,1052167.4540479183,192090.50530450046,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,1057273.5688356757,193668.16291034222,4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,153,1,0,0,0,0,0,0,0,1,1058940.4716698378,191487.16005450487,4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,154,1,0,0,0,0,0,0,0,1,1003070.1749460846,209854.69516976178,4
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,1009912.9565360844,204231.87209783494,4
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,156,1,0,0,2,0,0,0,0,0,1009880.787965253,209570.57500308752,4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,157,1,0,0,0,0,0,0,0,1,1001634.5022925138,210770.7530489266,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,158,1,0,0,0,0,1,0,0,0,1000975.8254602551,212666.82865308225,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,159,0,0,0,0,0,0,0,0,0,1002027.3656800091,219316.25072167814,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,160,1,0,1,0,0,0,0,0,0,1003679.8095535934,218842.29497666657,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,1004713.0489569306,210354.96319809556,4
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,162,1,0,0,0,0,0,2,0,0,1006263.787325263,210117.81800308824,4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,163,1,0,0,0,0,0,0,0,1,1009041.4326885939,217627.62549000978,4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,164,1,0,0,0,0,0,0,1,0,1002271.3218850046,229535.90515108407,4
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,1008971.6821719259,224504.71475417912,4
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,1001127.7907075137,232586.68284216523,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,167,1,1,0,0,0,0,0,0,0,1004367.8888860941,237508.8449138403,4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,168,1,0,0,0,0,0,0,0,1,1007965.8869394213,233667.2354710847,4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,169,1,0,0,0,0,0,0,1,0,1008005.7392219305,239340.58337633312,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170,1,0,0,1,0,0,0,0,0,1000029.4428385943,242245.04935216904,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,171,1,0,0,0,0,0,1,0,0,1002320.7210644186,247329.80263409019,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,172,1,0,1,0,0,0,0,0,0,1007981.0181427598,244634.59148909152,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173,1,0,0,0,0,1,0,0,0,1013172.6777069271,205142.73313701153,4
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,174,2,0,0,0,0,0,0,2,0,1017948.0024738461,207801.41515558958,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,175,1,0,0,0,0,1,0,0,0,1010967.0390735865,213207.1228480935,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,1011943.8576580137,211058.66257809103,4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,177,1,0,0,0,0,0,0,1,0,1011619.4557477534,213959.0209505856,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,178,1,0,0,0,1,0,0,0,0,1015942.789948836,213158.1301639229,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,179,1,0,0,0,1,0,0,0,0,1016090.0895230025,210347.28932891786,4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180,1,0,0,0,0,0,0,0,1,1018351.6827688366,211951.6135480851,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,181,1,1,0,0,0,0,0,0,0,1018474.9732046723,211969.06101974845,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,182,1,0,0,0,0,1,0,0,0,1018879.4179338366,216650.5539533347,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,183,1,0,1,0,0,0,0,0,0,1019520.8044463396,214380.0863814205,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184,1,0,0,0,0,1,0,0,0,1019252.5700746775,215025.859040007,4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,185,1,0,0,0,0,0,0,0,1,1015252.0856215954,236829.44732250273,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,186,1,0,0,0,0,0,1,0,0,1017508.1444296688,239225.94121716917,4
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,1011117.939690426,243842.82601225376,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,188,1,0,0,0,0,0,1,0,0,1011526.050094679,247827.87906575203,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,189,1,0,0,0,1,0,0,0,0,1012945.8635280132,242976.55051383376,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190,1,1,0,0,0,0,0,0,0,1015260.5636230111,246727.18933799863,4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,191,1,0,0,0,0,0,0,0,1,1016401.9064846784,247804.3292440921,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,192,1,0,0,0,1,0,0,0,0,1011917.6661093384,255535.58379466832,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,193,1,0,0,0,0,0,1,0,0,1012129.6053180099,252133.56927324831,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,194,1,0,0,0,0,1,0,0,0,1012233.2078010887,252362.55503575504,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,195,1,0,0,1,0,0,0,0,0,1012384.4739027619,252736.94733159244,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,196,1,1,0,0,0,0,0,0,0,1012700.5523388386,253506.30602909625,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,197,1,0,0,0,1,0,0,0,0,1013463.0803413391,254827.5008932501,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,198,1,0,0,0,0,0,1,0,0,1019524.0131013393,265828.60389100015,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,199,1,0,0,0,1,0,0,0,0,1020176.2493296713,206536.06040284038,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,200,1,1,0,0,0,0,0,0,0,1020950.8504707515,209517.55017475784,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,201,0,0,0,0,0,0,0,0,0,1021065.6471571773,208847.18078058958,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,202,1,0,0,0,0,0,1,0,0,1021484.7732874304,216687.17789584398,4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,203,1,0,0,0,0,0,0,0,1,1027153.2921340913,215863.7510650009,4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,204,1,0,0,0,0,0,0,1,0,1028736.405765757,225532.69793441892,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,205,1,0,0,0,1,0,0,0,0,1022452.3894624263,237011.67727300525,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,1,0,0,0,1,0,0,0,0,1023617.2821457535,238012.99777692556,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,207,1,0,0,0,1,0,0,0,0,1022808.2056799233,241123.28322300315,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,208,1,0,0,0,0,1,0,0,0,1021170.6928788424,252474.80874826014,4
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,209,1,0,0,0,1,0,0,0,0,1024526.4801305085,250519.07118992507,4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,210,0,0,0,0,0,0,0,0,0,1026099.0061849207,261375.48943766952,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,211,1,0,0,0,0,1,0,0,0,1026071.1125399172,263801.0554526746,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,212,1,0,0,0,1,0,0,0,0,1027475.994900763,264626.4274895936,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,213,1,0,0,1,0,0,0,0,0,1027332.4026682526,266080.0335062593,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,214,1,0,0,1,0,0,0,0,0,1031533.9854724258,204656.28693142533,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,215,1,1,0,0,0,0,0,0,0,1038298.7255518436,206423.69481392205,4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,216,1,0,0,0,0,0,0,1,0,1032441.063710764,211128.2588955909,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,217,1,0,0,0,1,0,0,0,0,1032817.7194535136,211177.10066142678,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,218,1,0,0,1,0,0,0,0,0,1032213.1110826731,213476.4234905839,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,219,1,1,0,0,0,0,0,0,0,1033147.4336890876,217909.27847000957,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,1036073.0741632581,218062.9034908414,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,221,1,1,0,0,0,0,0,0,0,1032531.3227165937,223401.44596333802,4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,222,1,0,0,0,0,0,0,1,0,1030672.2975632548,243633.1764971763,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,223,1,0,0,0,1,0,0,0,0,1031732.6786445975,259388.46060334146,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,224,1,0,0,0,1,0,0,0,0,1043392.8817020953,209173.0922022611,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,1041419.4574993402,218864.26671750844,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,226,1,0,0,0,1,0,0,0,0,1047178.0841054171,212689.4139097482,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,227,0,0,0,0,0,0,0,0,0,1048490.8406662643,213821.18953333795,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,228,1,0,0,0,1,0,0,0,0,1052563.640919596,209850.85659475625,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,1054491.5766962618,207442.11797392368,4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,230,1,0,0,0,0,0,0,1,0,1053197.117342919,212735.9426880926,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,231,1,0,0,0,1,0,0,0,0,1060163.5827406794,210256.433211416,4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,232,1,0,0,0,0,0,0,0,1,976716.5606586784,167259.47983542085,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,233,1,1,0,0,0,0,0,0,0,995768.1656000018,196950.13469283283,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,234,1,0,0,0,0,0,1,0,0,1001590.2730502635,245061.10015051067,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,1,0,0,0,1,0,0,0,0,1010430.3111444265,245241.9823346734,4
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,1013585.8855419308,252171.92549575865,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,237,1,0,0,0,1,0,0,0,0,1065194.635342583,212362.03267475963,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,238,0,0,0,0,0,0,0,0,0,995121.7462891787,197732.28207866848,4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,239,1,0,0,0,0,0,0,1,0,1046971.0897687525,179677.59443484247,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,1000633.3202397525,212847.60913142562,4
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,241,2,0,0,0,0,0,2,0,0,1008326.7457977533,232263.9475952536,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,242,1,0,1,0,0,0,0,0,0,1008112.7206352502,247413.43107575178,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,1047480.7967545837,178895.77841317654,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,244,0,0,0,0,0,0,0,0,0,1005082.4117352515,174171.85085317492,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,245,1,0,0,0,0,1,0,0,0,1027507.3104549199,202178.59864534438,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,246,1,0,0,0,0,0,1,0,0,1011718.3531877548,234882.09491801262,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,927866.7453007549,127561.73574025929,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,932512.3590410054,130237.58012609184,5
