weathername,lgt_condname,hour,day_weekname,Total_Accidents,Total_Fatalities,Fatality_Rate
Snow,Dark - Lighted,17,Tuesday,5,6,1.2
Snow,Dark - Lighted,17,Wednesday,6,6,1.0
Snow,Dark - Lighted,18,Friday,6,6,1.0
Snow,Dark - Lighted,18,Monday,4,4,1.0
Snow,Dark - Lighted,18,Saturday,7,7,1.0
Snow,Dark - Lighted,18,Sunday,6,6,1.0
Snow,Dark - Lighted,18,Thursday,4,4,1.0
Snow,Dark - Lighted,18,Tuesday,8,9,1.125
Snow,Dark - Lighted,18,Wednesday,6,6,1.0
Snow,Dark - Lighted,19,Friday,1,1,1.0
Snow,Dark - Lighted,19,Monday,6,6,1.0
Snow,Dark - Lighted,19,Saturday,3,3,1.0
Snow,Dark - Lighted,19,Sunday,3,3,1.0
Snow,Dark - Lighted,19,Thursday,5,5,1.0
Snow,Dark - Lighted,19,Tuesday,4,4,1.0
Snow,Dark - Lighted,19,Wednesday,2,2,1.0
Snow,Dark - Lighted,20,Friday,6,7,1.1666666666666667
Snow,Dark - Lighted,20,Monday,5,5,1.0
Snow,Dark - Lighted,20,Saturday,2,2,1.0
Snow,Dark - Lighted,20,Sunday,2,2,1.0
Snow,Dark - Lighted,20,Thursday,5,6,1.2
Snow,Dark - Lighted,20,Tuesday,1,1,1.0
Snow,Dark - Lighted,21,Friday,4,4,1.0
Snow,Dark - Lighted,21,Monday,3,3,1.0
Snow,Dark - Lighted,21,Saturday,5,5,1.0
Snow,Dark - Lighted,21,Sunday,7,8,1.1428571428571428
Snow,Dark - Lighted,21,Thursday,3,3,1.0
Snow,Dark - Lighted,21,Tuesday,7,7,1.0
Snow,Dark - Lighted,21,Wednesday,5,5,1.0
Snow,Dark - Lighted,22,Friday,7,7,1.0
Snow,Dark - Lighted,22,Monday,4,4,1.0
Snow,Dark - Lighted,22,Saturday,4,4,1.0
Snow,Dark - Lighted,22,Sunday,3,3,1.0
Snow,Dark - Lighted,22,Thursday,3,3,1.0
Snow,Dark - Lighted,22,Tuesday,1,1,1.0
Snow,Dark - Lighted,22,Wednesday,1,1,1.0
Snow,Dark - Lighted,23,Friday,7,7,1.0
Snow,Dark - Lighted,23,Monday,1,1,1.0
Snow,Dark - Lighted,23,Saturday,7,8,1.1428571428571428
Snow,Dark - Lighted,23,Sunday,5,5,1.0
Snow,Dark - Lighted,23,Thursday,4,4,1.0
Snow,Dark - Lighted,23,Tuesday,4,4,1.0
Snow,Dark - Lighted,23,Wednesday,4,5,1.25
Snow,Dark - Not Lighted,0,Friday,5,5,1.0
Snow,Dark - Not Lighted,0,Monday,4,4,1.0
Snow,Dark - Not Lighted,0,Saturday,12,12,1.0
Snow,Dark - Not Lighted,0,Sunday,7,7,1.0
Snow,Dark - Not Lighted,0,Thursday,11,12,1.0909090909090908
Snow,Dark - Not Lighted,0,Tuesday,2,2,1.0
Snow,Dark - Not Lighted,0,Wednesday,6,7,1.1666666666666667
Snow,Dark - Not Lighted,1,Friday,8,8,1.0
Snow,Dark - Not Lighted,1,Monday,6,6,1.0
Snow,Dark - Not Lighted,1,Saturday,9,9,1.0
Snow,Dark - Not Lighted,1,Sunday,5,6,1.2
Snow,Dark - Not Lighted,1,Thursday,9,9,1.0
Snow,Dark - Not Lighted,1,Tuesday,3,3,1.0
Snow,Dark - Not Lighted,1,Wednesday,4,4,1.0
Snow,Dark - Not Lighted,2,Friday,6,7,1.1666666666666667
Snow,Dark - Not Lighted,2,Monday,2,2,1.0
Snow,Dark - Not Lighted,2,Saturday,20,21,1.05
Snow,Dark - Not Lighted,2,Sunday,14,14,1.0
Snow,Dark - Not Lighted,2,Thursday,5,6,1.2
Snow,Dark - Not Lighted,2,Tuesday,3,3,1.0
Snow,Dark - Not Lighted,2,Wednesday,2,2,1.0
Snow,Dark - Not Lighted,3,Friday,4,4,1.0
Snow,Dark - Not Lighted,3,Monday,3,3,1.0
Snow,Dark - Not Lighted,3,Saturday,3,4,1.3333333333333333
Snow,Dark - Not Lighted,3,Sunday,15,20,1.3333333333333333
Snow,Dark - Not Lighted,3,Thursday,6,7,1.1666666666666667
Snow,Dark - Not Lighted,3,Tuesday,3,3,1.0
Snow,Dark - Not Lighted,3,Wednesday,6,6,1.0
Snow,Dark - Not Lighted,4,Friday,6,9,1.5
Snow,Dark - Not Lighted,4,Monday,2,2,1.0
Snow,Dark - Not Lighted,4,Saturday,6,7,1.1666666666666667
Snow,Dark - Not Lighted,4,Sunday,8,8,1.0
Snow,Dark - Not Lighted,4,Thursday,9,9,1.0
Snow,Dark - Not Lighted,4,Tuesday,9,10,1.1111111111111112
Snow,Dark - Not Lighted,4,Wednesday,10,11,1.1
Snow,Dark - Not Lighted,5,Friday,12,12,1.0
Snow,Dark - Not Lighted,5,Monday,8,8,1.0
Snow,Dark - Not Lighted,5,Saturday,10,10,1.0
Snow,Dark - Not Lighted,5,Sunday,4,4,1.0
Snow,Dark - Not Lighted,5,Thursday,15,17,1.1333333333333333
Snow,Dark - Not Lighted,5,Tuesday,10,10,1.0
Snow,Dark - Not Lighted,5,Wednesday,14,14,1.0
Snow,Dark - Not Lighted,6,Friday,12,15,1.25
Snow,Dark - Not Lighted,6,Monday,7,8,1.1428571428571428
Snow,Dark - Not Lighted,6,Saturday,8,13,1.625
Snow,Dark - Not Lighted,6,Sunday,5,7,1.4
Snow,Dark - Not Lighted,6,Thursday,7,10,1.4285714285714286
Snow,Dark - Not Lighted,6,Tuesday,7,7,1.0
Snow,Dark - Not Lighted,6,Wednesday,9,9,1.0
Snow,Dark - Not Lighted,7,Friday,3,3,1.0
Snow,Dark - Not Lighted,7,Monday,3,3,1.0
Snow,Dark - Not Lighted,7,Saturday,3,5,1.6666666666666667
Snow,Dark - Not Lighted,7,Sunday,1,1,1.0
Snow,Dark - Not Lighted,7,Thursday,5,5,1.0
Snow,Dark - Not Lighted,7,Tuesday,3,4,1.3333333333333333
Snow,Dark - Not Lighted,7,Wednesday,1,1,1.0
Snow,Dark - Not Lighted,8,Monday,1,1,1.0
Snow,Dark - Not Lighted,8,Thursday,1,1,1.0
Snow,Dark - Not Lighted,8,Tuesday,1,1,1.0
Snow,Dark - Not Lighted,8,Wednesday,1,1,1.0
Snow,Dark - Not Lighted,10,Sunday,1,1,1.0
Snow,Dark - Not Lighted,14,Wednesday,1,1,1.0
Snow,Dark - Not Lighted,16,Friday,2,2,1.0
Snow,Dark - Not Lighted,16,Monday,4,4,1.0
Snow,Dark - Not Lighted,16,Saturday,3,5,1.6666666666666667
Snow,Dark - Not Lighted,16,Sunday,3,3,1.0
Snow,Dark - Not Lighted,16,Thursday,4,4,1.0
Snow,Dark - Not Lighted,16,Tuesday,3,3,1.0
Snow,Dark - Not Lighted,16,Wednesday,4,4,1.0
Snow,Dark - Not Lighted,17,Friday,11,11,1.0
Snow,Dark - Not Lighted,17,Monday,7,7,1.0
Snow,Dark - Not Lighted,17,Saturday,10,11,1.1
Snow,Dark - Not Lighted,17,Sunday,11,12,1.0909090909090908
Snow,Dark - Not Lighted,17,Thursday,8,8,1.0
Snow,Dark - Not Lighted,17,Tuesday,5,6,1.2
Snow,Dark - Not Lighted,17,Wednesday,10,10,1.0
Snow,Dark - Not Lighted,18,Friday,16,16,1.0
Snow,Dark - Not Lighted,18,Monday,15,17,1.1333333333333333
Snow,Dark - Not Lighted,18,Saturday,12,12,1.0
Snow,Dark - Not Lighted,18,Sunday,13,19,1.4615384615384615
Snow,Dark - Not Lighted,18,Thursday,16,18,1.125
Snow,Dark - Not Lighted,18,Tuesday,14,15,1.0714285714285714
Snow,Dark - Not Lighted,18,Wednesday,14,15,1.0714285714285714
Snow,Dark - Not Lighted,19,Friday,11,12,1.0909090909090908
Snow,Dark - Not Lighted,19,Monday,15,15,1.0
Snow,Dark - Not Lighted,19,Saturday,16,16,1.0
Snow,Dark - Not Lighted,19,Sunday,20,23,1.15
Snow,Dark - Not Lighted,19,Thursday,13,15,1.1538461538461537
Snow,Dark - Not Lighted,19,Tuesday,11,11,1.0
Snow,Dark - Not Lighted,19,Wednesday,15,15,1.0
Snow,Dark - Not Lighted,20,Friday,12,14,1.1666666666666667
Snow,Dark - Not Lighted,20,Monday,8,9,1.125
Snow,Dark - Not Lighted,20,Saturday,16,16,1.0
Snow,Dark - Not Lighted,20,Sunday,14,14,1.0
Snow,Dark - Not Lighted,20,Thursday,15,15,1.0
Snow,Dark - Not Lighted,20,Tuesday,13,13,1.0
Snow,Dark - Not Lighted,20,Wednesday,5,6,1.2
Snow,Dark - Not Lighted,21,Friday,10,13,1.3
Snow,Dark - Not Lighted,21,Monday,8,11,1.375
Snow,Dark - Not Lighted,21,Saturday,12,12,1.0
Snow,Dark - Not Lighted,21,Sunday,9,11,1.2222222222222223
Snow,Dark - Not Lighted,21,Thursday,11,11,1.0
Snow,Dark - Not Lighted,21,Tuesday,9,10,1.1111111111111112
Snow,Dark - Not Lighted,21,Wednesday,5,6,1.2
Snow,Dark - Not Lighted,22,Friday,12,13,1.0833333333333333
Snow,Dark - Not Lighted,22,Monday,10,11,1.1
Snow,Dark - Not Lighted,22,Saturday,11,12,1.0909090909090908
Snow,Dark - Not Lighted,22,Sunday,5,5,1.0
Snow,Dark - Not Lighted,22,Thursday,8,8,1.0
Snow,Dark - Not Lighted,22,Tuesday,8,9,1.125
Snow,Dark - Not Lighted,22,Wednesday,8,9,1.125
Snow,Dark - Not Lighted,23,Friday,11,13,1.1818181818181819
Snow,Dark - Not Lighted,23,Monday,3,3,1.0
Snow,Dark - Not Lighted,23,Saturday,11,11,1.0
Snow,Dark - Not Lighted,23,Sunday,2,2,1.0
Snow,Dark - Not Lighted,23,Thursday,8,9,1.125
Snow,Dark - Not Lighted,23,Tuesday,9,10,1.1111111111111112
Snow,Dark - Not Lighted,23,Wednesday,5,5,1.0
Snow,Dark - Not Lighted,99,Friday,1,1,1.0
Snow,Dark - Not Lighted,99,Monday,1,1,1.0
Snow,Dark - Not Lighted,99,Saturday,5,5,1.0
Snow,Dark - Not Lighted,99,Sunday,3,3,1.0
Snow,Dark - Not Lighted,99,Thursday,1,1,1.0
Snow,Dark - Not Lighted,99,Wednesday,3,3,1.0
Snow,Dark - Unknown Lighting,0,Friday,2,2,1.0
Snow,Dark - Unknown Lighting,0,Sunday,1,1,1.0
Snow,Dark - Unknown Lighting,1,Saturday,1,1,1.0
Snow,Dark - Unknown Lighting,1,Tuesday,1,1,1.0
Snow,Dark - Unknown Lighting,2,Friday,1,1,1.0
Snow,Dark - Unknown Lighting,2,Monday,1,1,1.0
Snow,Dark - Unknown Lighting,5,Thursday,1,1,1.0
Snow,Dark - Unknown Lighting,5,Wednesday,1,1,1.0
Snow,Dark - Unknown Lighting,6,Friday,1,1,1.0
Snow,Dark - Unknown Lighting,6,Tuesday,1,1,1.0
Snow,Dark - Unknown Lighting,19,Thursday,1,1,1.0
Snow,Dark - Unknown Lighting,19,Wednesday,2,2,1.0
Snow,Dark - Unknown Lighting,20,Sunday,1,1,1.0
Snow,Dark - Unknown Lighting,21,Friday,1,1,1.0
Snow,Dark - Unknown Lighting,23,Friday,1,1,1.0
Snow,Dark - Unknown Lighting,23,Saturday,1,1,1.0
Snow,Dark - Unknown Lighting,99,Saturday,1,1,1.0
Snow,Dawn,5,Monday,2,2,1.0
Snow,Dawn,5,Saturday,1,1,1.0
Snow,Dawn,5,Thursday,2,2,1.0
Snow,Dawn,5,Tuesday,1,1,1.0
Snow,Dawn,6,Friday,2,2,1.0
Snow,Dawn,6,Monday,5,6,1.2
Snow,Dawn,6,Saturday,2,2,1.0
Snow,Dawn,6,Sunday,3,3,1.0
Snow,Dawn,6,Thursday,7,7,1.0
Snow,Dawn,6,Tuesday,3,3,1.0
Snow,Dawn,6,Wednesday,8,8,1.0
Snow,Dawn,7,Friday,3,3,1.0
Snow,Dawn,7,Monday,5,6,1.2
Snow,Dawn,7,Saturday,2,2,1.0
Snow,Dawn,7,Sunday,1,1,1.0
Snow,Dawn,7,Thursday,3,7,2.3333333333333335
Snow,Dawn,7,Tuesday,5,6,1.2
Snow,Dawn,7,Wednesday,8,9,1.125
Snow,Dawn,8,Friday,1,1,1.0
Snow,Dawn,8,Saturday,1,1,1.0
Snow,Dawn,8,Thursday,1,1,1.0
Snow,Dawn,8,Tuesday,1,2,2.0
Snow,Dawn,8,Wednesday,1,1,1.0
Snow,Daylight,4,Thursday,1,1,1.0
Snow,Daylight,5,Friday,1,1,1.0
Snow,Daylight,6,Friday,7,7,1.0
Snow,Daylight,6,Monday,2,2,1.0
Snow,Daylight,6,Saturday,1,1,1.0
Snow,Daylight,6,Thursday,5,7,1.4
Snow,Daylight,6,Tuesday,2,2,1.0
Snow,Daylight,6,Wednesday,2,2,1.0
Snow,Daylight,7,Friday,10,10,1.0
Snow,Daylight,7,Monday,20,25,1.25
Snow,Daylight,7,Saturday,12,12,1.0
Snow,Daylight,7,Sunday,8,8,1.0
Snow,Daylight,7,Thursday,15,16,1.0666666666666667
Snow,Daylight,7,Tuesday,16,16,1.0
Snow,Daylight,7,Wednesday,28,32,1.1428571428571428
Snow,Daylight,8,Friday,23,25,1.0869565217391304
Snow,Daylight,8,Monday,23,25,1.0869565217391304
Snow,Daylight,8,Saturday,13,14,1.0769230769230769
Snow,Daylight,8,Sunday,12,12,1.0
Snow,Daylight,8,Thursday,17,17,1.0
Snow,Daylight,8,Tuesday,19,19,1.0
Snow,Daylight,8,Wednesday,26,28,1.0769230769230769
Snow,Daylight,9,Friday,22,23,1.0454545454545454
Snow,Daylight,9,Monday,25,29,1.16
Snow,Daylight,9,Saturday,10,13,1.3
Snow,Daylight,9,Sunday,12,12,1.0
Snow,Daylight,9,Thursday,26,28,1.0769230769230769
Snow,Daylight,9,Tuesday,16,16,1.0
Snow,Daylight,9,Wednesday,22,25,1.1363636363636365
Snow,Daylight,10,Friday,14,15,1.0714285714285714
Snow,Daylight,10,Monday,19,26,1.368421052631579
Snow,Daylight,10,Saturday,19,23,1.2105263157894737
Snow,Daylight,10,Sunday,17,18,1.0588235294117647
Snow,Daylight,10,Thursday,16,16,1.0
Snow,Daylight,10,Tuesday,23,28,1.2173913043478262
Snow,Daylight,10,Wednesday,25,26,1.04
Snow,Daylight,11,Friday,14,16,1.1428571428571428
Snow,Daylight,11,Monday,18,19,1.0555555555555556
Snow,Daylight,11,Saturday,17,19,1.1176470588235294
Snow,Daylight,11,Sunday,22,26,1.1818181818181819
Snow,Daylight,11,Thursday,17,19,1.1176470588235294
Snow,Daylight,11,Tuesday,16,16,1.0
Snow,Daylight,11,Wednesday,24,25,1.0416666666666667
Snow,Daylight,12,Friday,23,25,1.0869565217391304
Snow,Daylight,12,Monday,21,22,1.0476190476190477
Snow,Daylight,12,Saturday,8,9,1.125
Snow,Daylight,12,Sunday,16,17,1.0625
Snow,Daylight,12,Thursday,17,19,1.1176470588235294
Snow,Daylight,12,Tuesday,18,19,1.0555555555555556
Snow,Daylight,12,Wednesday,14,16,1.1428571428571428
Snow,Daylight,13,Friday,10,13,1.3
Snow,Daylight,13,Monday,21,22,1.0476190476190477
Snow,Daylight,13,Saturday,18,18,1.0
Snow,Daylight,13,Sunday,25,27,1.08
Snow,Daylight,13,Thursday,18,20,1.1111111111111112
Snow,Daylight,13,Tuesday,18,18,1.0
Snow,Daylight,13,Wednesday,20,22,1.1
Snow,Daylight,14,Friday,17,19,1.1176470588235294
Snow,Daylight,14,Monday,22,23,1.0454545454545454
Snow,Daylight,14,Saturday,19,21,1.105263157894737
Snow,Daylight,14,Sunday,16,16,1.0
Snow,Daylight,14,Thursday,19,20,1.0526315789473684
Snow,Daylight,14,Tuesday,16,17,1.0625
Snow,Daylight,14,Wednesday,23,23,1.0
Snow,Daylight,15,Friday,26,29,1.1153846153846154
Snow,Daylight,15,Monday,23,25,1.0869565217391304
Snow,Daylight,15,Saturday,27,32,1.1851851851851851
Snow,Daylight,15,Sunday,28,29,1.0357142857142858
Snow,Daylight,15,Thursday,19,24,1.263157894736842
Snow,Daylight,15,Tuesday,23,24,1.0434782608695652
Snow,Daylight,15,Wednesday,19,21,1.105263157894737
Snow,Daylight,16,Friday,16,19,1.1875
Snow,Daylight,16,Monday,15,15,1.0
Snow,Daylight,16,Saturday,14,17,1.2142857142857142
Snow,Daylight,16,Sunday,17,21,1.2352941176470589
Snow,Daylight,16,Thursday,15,16,1.0666666666666667
Snow,Daylight,16,Tuesday,13,15,1.1538461538461537
Snow,Daylight,16,Wednesday,15,15,1.0
Snow,Daylight,17,Friday,10,12,1.2
Snow,Daylight,17,Monday,10,10,1.0
Snow,Daylight,17,Saturday,6,6,1.0
Snow,Daylight,17,Sunday,9,10,1.1111111111111112
Snow,Daylight,17,Thursday,7,7,1.0
Snow,Daylight,17,Tuesday,13,18,1.3846153846153846
Snow,Daylight,17,Wednesday,7,8,1.1428571428571428
Snow,Daylight,18,Friday,4,5,1.25
Snow,Daylight,18,Sunday,3,4,1.3333333333333333
Snow,Daylight,18,Thursday,4,4,1.0
Snow,Daylight,18,Tuesday,2,2,1.0
Snow,Daylight,18,Wednesday,1,1,1.0
Snow,Daylight,19,Saturday,2,2,1.0
Snow,Daylight,19,Sunday,1,1,1.0
Snow,Daylight,20,Sunday,1,1,1.0
Snow,Daylight,99,Friday,3,4,1.3333333333333333
Snow,Daylight,99,Monday,1,1,1.0
Snow,Daylight,99,Tuesday,1,1,1.0
Snow,Dusk,14,Friday,1,1,1.0
Snow,Dusk,15,Tuesday,1,1,1.0
Snow,Dusk,16,Friday,5,6,1.2
Snow,Dusk,16,Monday,1,1,1.0
Snow,Dusk,16,Sunday,3,4,1.3333333333333333
Snow,Dusk,16,Thursday,2,2,1.0
Snow,Dusk,16,Tuesday,2,3,1.5
Snow,Dusk,16,Wednesday,7,7,1.0
Snow,Dusk,17,Friday,3,3,1.0
Snow,Dusk,17,Monday,4,4,1.0
Snow,Dusk,17,Saturday,4,5,1.25
Snow,Dusk,17,Sunday,8,9,1.125
Snow,Dusk,17,Thursday,7,7,1.0
Snow,Dusk,17,Tuesday,2,3,1.5
Snow,Dusk,17,Wednesday,5,5,1.0
Snow,Dusk,18,Friday,4,4,1.0
Snow,Dusk,18,Monday,1,1,1.0
Snow,Dusk,18,Saturday,2,2,1.0
Snow,Dusk,18,Sunday,1,1,1.0
Snow,Dusk,18,Thursday,3,3,1.0
Snow,Dusk,18,Tuesday,3,3,1.0
Snow,Dusk,18,Wednesday,2,3,1.5
Snow,Dusk,19,Friday,1,1,1.0
Snow,Dusk,19,Monday,2,2,1.0
Snow,Dusk,19,Sunday,1,1,1.0
Snow,Dusk,19,Thursday,1,1,1.0
Snow,Dusk,20,Monday,1,1,1.0
Snow,Dusk,22,Friday,1,1,1.0
Snow,Dusk,99,Saturday,1,1,1.0
Snow,Dusk,99,Tuesday,1,1,1.0
Snow,Not Reported,11,Tuesday,1,1,1.0
Snow,Not Reported,17,Monday,1,1,1.0
Snow,Other,99,Friday,1,2,2.0
Snow,Reported as Unknown,23,Friday,1,1,1.0
Snow,Reported as Unknown,99,Sunday,1,1,1.0
Snow,Unknown,9,Friday,1,1,1.0
Snow,Unknown,99,Thursday,1,1,1.0
Unknown,Dark - Lighted,0,Friday,1,1,1.0
Unknown,Dark - Lighted,0,Monday,1,1,1.0
Unknown,Dark - Lighted,1,Friday,2,2,1.0
Unknown,Dark - Lighted,2,Saturday,1,1,1.0
Unknown,Dark - Lighted,2,Sunday,1,1,1.0
Unknown,Dark - Lighted,2,Wednesday,1,1,1.0
Unknown,Dark - Lighted,4,Monday,1,1,1.0
Unknown,Dark - Lighted,4,Sunday,1,1,1.0
Unknown,Dark - Lighted,7,Monday,1,1,1.0
Unknown,Dark - Lighted,18,Friday,1,1,1.0
Unknown,Dark - Lighted,19,Wednesday,1,1,1.0
Unknown,Dark - Lighted,20,Friday,1,1,1.0
Unknown,Dark - Lighted,20,Saturday,1,1,1.0
Unknown,Dark - Lighted,20,Wednesday,1,1,1.0
Unknown,Dark - Lighted,21,Wednesday,1,1,1.0
Unknown,Dark - Lighted,22,Monday,1,1,1.0
Unknown,Dark - Lighted,23,Friday,1,1,1.0
Unknown,Dark - Lighted,23,Thursday,1,1,1.0
Unknown,Dark - Lighted,23,Tuesday,2,2,1.0
Unknown,Dark - Lighted,99,Friday,1,1,1.0
Unknown,Dark - Lighted,99,Tuesday,1,1,1.0
Unknown,Dark - Not Lighted,0,Friday,2,3,1.5
Unknown,Dark - Not Lighted,0,Monday,1,1,1.0
Unknown,Dark - Not Lighted,0,Saturday,2,2,1.0
Unknown,Dark - Not Lighted,0,Tuesday,1,2,2.0
Unknown,Dark - Not Lighted,1,Friday,2,2,1.0
Unknown,Dark - Not Lighted,1,Saturday,2,2,1.0
Unknown,Dark - Not Lighted,1,Sunday,4,4,1.0
Unknown,Dark - Not Lighted,1,Thursday,1,1,1.0
Unknown,Dark - Not Lighted,1,Tuesday,1,1,1.0
Unknown,Dark - Not Lighted,1,Wednesday,3,3,1.0
Unknown,Dark - Not Lighted,2,Monday,2,2,1.0
Unknown,Dark - Not Lighted,2,Saturday,2,2,1.0
Unknown,Dark - Not Lighted,2,Sunday,4,5,1.25
Unknown,Dark - Not Lighted,3,Monday,1,1,1.0
Unknown,Dark - Not Lighted,3,Saturday,1,1,1.0
Unknown,Dark - Not Lighted,3,Sunday,1,1,1.0
Unknown,Dark - Not Lighted,3,Thursday,1,1,1.0
Unknown,Dark - Not Lighted,3,Wednesday,1,1,1.0
Unknown,Dark - Not Lighted,4,Friday,1,1,1.0
Unknown,Dark - Not Lighted,4,Monday,1,1,1.0
Unknown,Dark - Not Lighted,4,Sunday,2,2,1.0
Unknown,Dark - Not Lighted,4,Thursday,1,1,1.0
Unknown,Dark - Not Lighted,5,Friday,1,1,1.0
Unknown,Dark - Not Lighted,5,Monday,1,1,1.0
Unknown,Dark - Not Lighted,5,Saturday,1,1,1.0
Unknown,Dark - Not Lighted,5,Wednesday,1,2,2.0
Unknown,Dark - Not Lighted,6,Friday,4,4,1.0
Unknown,Dark - Not Lighted,6,Saturday,2,2,1.0
Unknown,Dark - Not Lighted,6,Wednesday,2,2,1.0
Unknown,Dark - Not Lighted,7,Friday,1,1,1.0
Unknown,Dark - Not Lighted,7,Saturday,3,3,1.0
Unknown,Dark - Not Lighted,7,Sunday,1,1,1.0
Unknown,Dark - Not Lighted,7,Tuesday,1,1,1.0
Unknown,Dark - Not Lighted,7,Wednesday,2,2,1.0
Unknown,Dark - Not Lighted,18,Saturday,1,1,1.0
Unknown,Dark - Not Lighted,18,Tuesday,1,1,1.0
Unknown,Dark - Not Lighted,19,Friday,1,1,1.0
Unknown,Dark - Not Lighted,19,Sunday,1,1,1.0
Unknown,Dark - Not Lighted,20,Friday,1,1,1.0
Unknown,Dark - Not Lighted,20,Thursday,1,1,1.0
Unknown,Dark - Not Lighted,21,Friday,4,5,1.25
Unknown,Dark - Not Lighted,21,Monday,1,1,1.0
Unknown,Dark - Not Lighted,21,Saturday,1,2,2.0
Unknown,Dark - Not Lighted,21,Thursday,1,1,1.0
Unknown,Dark - Not Lighted,21,Tuesday,1,1,1.0
Unknown,Dark - Not Lighted,22,Friday,1,1,1.0
Unknown,Dark - Not Lighted,22,Saturday,3,3,1.0
Unknown,Dark - Not Lighted,22,Sunday,1,1,1.0
Unknown,Dark - Not Lighted,22,Tuesday,1,1,1.0
Unknown,Dark - Not Lighted,22,Wednesday,4,5,1.25
Unknown,Dark - Not Lighted,23,Friday,3,3,1.0
Unknown,Dark - Not Lighted,23,Saturday,2,2,1.0
Unknown,Dark - Not Lighted,23,Sunday,1,2,2.0
Unknown,Dark - Not Lighted,23,Thursday,1,1,1.0
Unknown,Dark - Not Lighted,23,Tuesday,3,3,1.0
Unknown,Dark - Not Lighted,23,Wednesday,3,4,1.3333333333333333
Unknown,Dark - Not Lighted,99,Friday,1,1,1.0
Unknown,Dark - Not Lighted,99,Saturday,3,3,1.0
Unknown,Dark - Not Lighted,99,Sunday,1,1,1.0
Unknown,Dark - Not Lighted,99,Thursday,3,5,1.6666666666666667
Unknown,Dark - Not Lighted,99,Tuesday,1,1,1.0
Unknown,Dark - Not Lighted,99,Wednesday,1,1,1.0
Unknown,Dark - Unknown Lighting,0,Monday,1,1,1.0
Unknown,Dark - Unknown Lighting,0,Sunday,2,2,1.0
Unknown,Dark - Unknown Lighting,0,Thursday,2,2,1.0
Unknown,Dark - Unknown Lighting,0,Tuesday,1,1,1.0
Unknown,Dark - Unknown Lighting,1,Friday,2,2,1.0
Unknown,Dark - Unknown Lighting,1,Monday,1,1,1.0
Unknown,Dark - Unknown Lighting,1,Saturday,1,1,1.0
Unknown,Dark - Unknown Lighting,1,Sunday,1,1,1.0
Unknown,Dark - Unknown Lighting,1,Wednesday,1,1,1.0
Unknown,Dark - Unknown Lighting,2,Saturday,1,1,1.0
Unknown,Dark - Unknown Lighting,2,Sunday,1,1,1.0
Unknown,Dark - Unknown Lighting,2,Tuesday,2,2,1.0
Unknown,Dark - Unknown Lighting,2,Wednesday,1,1,1.0
Unknown,Dark - Unknown Lighting,3,Friday,1,1,1.0
Unknown,Dark - Unknown Lighting,3,Sunday,2,2,1.0
Unknown,Dark - Unknown Lighting,3,Tuesday,1,1,1.0
Unknown,Dark - Unknown Lighting,4,Friday,2,2,1.0
Unknown,Dark - Unknown Lighting,4,Saturday,1,1,1.0
Unknown,Dark - Unknown Lighting,5,Sunday,1,1,1.0
Unknown,Dark - Unknown Lighting,5,Thursday,1,1,1.0
Unknown,Dark - Unknown Lighting,5,Wednesday,2,2,1.0
Unknown,Dark - Unknown Lighting,11,Monday,1,1,1.0
Unknown,Dark - Unknown Lighting,17,Sunday,1,1,1.0
Unknown,Dark - Unknown Lighting,18,Friday,1,1,1.0
Unknown,Dark - Unknown Lighting,18,Saturday,1,1,1.0
Unknown,Dark - Unknown Lighting,18,Thursday,1,1,1.0
Unknown,Dark - Unknown Lighting,19,Saturday,1,1,1.0
Unknown,Dark - Unknown Lighting,19,Tuesday,1,1,1.0
Unknown,Dark - Unknown Lighting,20,Friday,5,5,1.0
Unknown,Dark - Unknown Lighting,20,Saturday,1,1,1.0
Unknown,Dark - Unknown Lighting,20,Sunday,3,3,1.0
Unknown,Dark - Unknown Lighting,20,Thursday,1,1,1.0
Unknown,Dark - Unknown Lighting,20,Tuesday,2,2,1.0
Unknown,Dark - Unknown Lighting,21,Saturday,1,1,1.0
Unknown,Dark - Unknown Lighting,21,Thursday,1,1,1.0
Unknown,Dark - Unknown Lighting,22,Friday,2,2,1.0
Unknown,Dark - Unknown Lighting,22,Saturday,2,3,1.5
Unknown,Dark - Unknown Lighting,22,Sunday,4,4,1.0
Unknown,Dark - Unknown Lighting,22,Thursday,2,3,1.5
Unknown,Dark - Unknown Lighting,23,Friday,1,1,1.0
Unknown,Dark - Unknown Lighting,23,Saturday,2,2,1.0
Unknown,Dark - Unknown Lighting,23,Thursday,3,3,1.0
Unknown,Dark - Unknown Lighting,23,Tuesday,1,1,1.0
Unknown,Dark - Unknown Lighting,99,Tuesday,1,1,1.0
Unknown,Dawn,4,Sunday,1,1,1.0
Unknown,Dawn,5,Monday,1,1,1.0
Unknown,Dawn,6,Friday,1,1,1.0
Unknown,Dawn,6,Monday,1,1,1.0
Unknown,Daylight,6,Saturday,2,2,1.0
Unknown,Daylight,6,Thursday,1,1,1.0
Unknown,Daylight,7,Friday,2,2,1.0
Unknown,Daylight,7,Saturday,1,2,2.0
Unknown,Daylight,7,Wednesday,2,2,1.0
Unknown,Daylight,8,Monday,2,2,1.0
Unknown,Daylight,8,Thursday,1,1,1.0
Unknown,Daylight,8,Tuesday,1,1,1.0
Unknown,Daylight,9,Monday,2,2,1.0
Unknown,Daylight,9,Saturday,3,3,1.0
